GEOID,medrnt12,medrnt12_moe
060710110022,1177.66,451.56
060710111011,1558.2,333.90000000000003
060710111012,1265.64,1209.46
060710111013,1046.22,82.68
060710111014,1382.24,170.66
060710111021,NA,NA
060710111022,1304.8600000000001,222.60000000000002
060710111023,NA,NA
060710112031,1019.72,79.5
060710112032,1600.6000000000001,762.14
060710112041,1751.1200000000001,633.88
060710112042,1238.0800000000002,243.8
060710112043,1755.3600000000001,768.5
060710112051,632.82,56.18
060710112052,961.4200000000001,198.22
060710112061,NA,NA
060710112062,1007,192.92000000000002
060710113001,1477.64,402.8
060710113002,1096.04,341.32
060710114011,853.3000000000001,243.8
060710114012,1102.4,606.32
060710114013,1404.5,178.08
060710114014,1010.1800000000001,309.52000000000004
060710114031,958.24,187.62
060710114032,991.1,278.78000000000003
060710114033,801.36,608.44
060710114034,1773.38,571.34
060710114041,1125.72,294.68
060710114042,976.2600000000001,798.1800000000001
060710115001,1301.68,346.62
060710115002,957.1800000000001,756.84
060710116001,525.76,1122.54
060710116002,1579.4,286.2
060710116003,1461.74,328.6
060710117001,745.1800000000001,59.36
060710118001,851.1800000000001,240.62
060710118002,585.12,47.7
060710118003,1074.8400000000001,118.72
060710118004,517.28,1073.78
060710119001,692.1800000000001,491.84000000000003
060710119002,2121.06,NA
060710119003,1188.26,157.94
060710119004,922.2,549.08
060710120011,1174.48,115.54
060710120012,909.48,189.74
060710120013,839.5200000000001,136.74
060710120021,1447.96,30.740000000000002
060710120022,630.7,347.68
060710120023,723.98,729.2800000000001
060710120024,1227.48,345.56
060710121011,NA,NA
060710121012,1004.88,80.56
060710121013,952.94,295.74
060710121031,898.88,652.96
060710121032,788.64,762.14
060710121041,457.92,139.92000000000002
060710121042,1250.8,166.42000000000002
060710122001,673.1,1792.46
060710123001,NA,NA
060710124001,1439.48,245.92000000000002
060710124002,837.4000000000001,253.34
060710124003,1137.38,431.42
060710125001,1094.98,591.48
060710125002,831.0400000000001,358.28000000000003
060710125003,985.8000000000001,371
060710125004,1014.4200000000001,143.1
060710127001,985.8000000000001,94.34
060710127002,1647.24,277.72
060710250001,1291.0800000000002,42.400000000000006
060710251001,1147.98,1061.06
060710251002,533.1800000000001,128.26000000000002
060719401001,763.2,562.86
060719401002,571.34,23.32
060719801001,NA,NA
060719802001,NA,NA
060730001001,1810.48,925.38
060730001002,2121.06,NA
060730002011,1219,277.72
060730002021,1220.0600000000002,249.10000000000002
060730002022,1374.8200000000002,263.94
060730002023,1677.98,238.5
060730003001,1461.74,68.9
060730003002,1410.8600000000001,152.64000000000001
060730003003,1142.68,163.24
060730003004,1680.1000000000001,177.02
060730003005,1417.22,252.28
060730004001,1240.2,90.10000000000001
060730004002,1009.12,94.34
060730004003,1332.42,171.72
060730005001,1192.5,50.88
060730005002,1013.36,72.08
060730005003,1291.0800000000002,152.64000000000001
060730006001,1066.3600000000001,114.48
060730006002,1179.78,367.82
060730006003,1199.92,58.300000000000004
060730007001,1090.74,108.12
060730007002,1260.3400000000001,256.52000000000004
060730007003,1157.52,387.96000000000004
060730008001,843.76,187.62
060730008002,1424.64,232.14000000000001
060730008003,1217.94,236.38000000000002
060730008004,1020.7800000000001,130.38
060730009001,1123.6000000000001,163.24
060730009002,882.98,80.56
060730009003,944.46,85.86
060730009004,418.70000000000005,159
060730009005,1220.0600000000002,217.3
060730009006,1283.66,151.58
060730010001,1197.8,139.92000000000002
060730010002,1179.78,51.940000000000005
060730010003,1152.22,147.34
060730010004,1038.8,133.56
060730011001,1262.46,145.22
060730011002,1044.1000000000001,98.58
060730011003,1135.26,163.24
060730012001,1029.26,80.56
060730012002,958.24,136.74
060730012003,996.4000000000001,38.160000000000004
060730012004,1121.48,78.44
060730013001,1053.64,167.48000000000002
060730013002,1219,79.5
060730013003,1029.26,90.10000000000001
060730013004,1056.8200000000002,147.34
060730013005,1186.14,101.76
060730014001,1036.68,151.58
060730014002,1560.3200000000002,463.22
060730014003,1287.9,132.5
060730015001,1141.6200000000001,165.36
060730015002,1317.5800000000002,200.34
060730015003,1206.28,122.96000000000001
060730015004,1043.04,72.08
060730016001,1153.28,189.74
060730016002,1037.74,93.28
060730016003,915.84,242.74
060730016004,980.5,60.42
060730017001,1149.04,101.76
060730017002,1232.78,261.82
060730017003,955.0600000000001,156.88
060730017004,1038.8,432.48
060730018001,980.5,122.96000000000001
060730018002,1000.6400000000001,58.300000000000004
060730018003,1097.1000000000001,183.38
060730018004,1126.78,126.14
060730018005,991.1,108.12
060730018006,882.98,121.9
060730019001,1022.9000000000001,85.86
060730019002,1844.4,240.62
060730019003,951.88,245.92000000000002
060730020011,1511.5600000000002,1258.22
060730020012,1792.46,308.46000000000004
060730020013,1722.5,756.84
060730020021,1029.26,288.32
060730020022,1891.0400000000002,146.28
060730021001,1030.3200000000002,492.90000000000003
060730021002,931.74,241.68
060730021003,927.5,121.9
060730021004,998.5200000000001,50.88
060730021005,1081.2,104.94000000000001
060730022011,992.1600000000001,38.160000000000004
060730022012,949.76,71.02000000000001
060730022021,886.1600000000001,94.34
060730022022,834.22,31.8
060730022023,940.22,152.64000000000001
060730023011,1079.0800000000002,87.98
060730023012,997.46,63.6
060730023013,1021.84,64.66
060730023021,874.5,49.82
060730023022,973.08,51.940000000000005
060730023023,928.5600000000001,81.62
060730024011,1101.3400000000001,175.96
060730024012,886.1600000000001,58.300000000000004
060730024013,1154.3400000000001,80.56
060730024021,991.1,64.66
060730024022,967.7800000000001,97.52000000000001
060730025011,1200.98,240.62
060730025012,1226.42,172.78
060730025013,938.1,86.92
060730025021,1756.42,313.76
060730025022,1134.2,193.98000000000002
060730025023,1228.54,172.78
060730026011,1184.02,72.08
060730026012,969.9000000000001,81.62
060730026013,1109.8200000000002,154.76000000000002
060730026021,1012.3000000000001,138.86
060730026022,1153.28,43.46
060730026023,1093.92,120.84
060730027021,1531.7,146.28
060730027022,1628.16,237.44
060730027023,1054.7,125.08000000000001
060730027031,1627.1000000000001,295.74
060730027032,1202.04,69.96000000000001
060730027033,1163.88,49.82
060730027034,1905.88,308.46000000000004
060730027051,1587.88,221.54000000000002
060730027052,1461.74,569.22
060730027071,960.36,89.04
060730027072,1045.16,195.04000000000002
060730027073,950.82,124.02000000000001
060730027074,963.5400000000001,136.74
060730027081,867.08,144.16
060730027082,878.74,69.96000000000001
060730027083,974.1400000000001,51.940000000000005
060730027084,1014.4200000000001,43.46
060730027091,999.58,136.74
060730027092,980.5,136.74
060730027101,999.58,65.72
060730027102,1013.36,77.38000000000001
060730027111,1856.0600000000002,67.84
060730027112,1373.76,170.66
060730027121,1367.4,466.40000000000003
060730027122,1051.52,1352.5600000000002
060730027123,919.0200000000001,84.80000000000001
060730028011,1251.8600000000001,144.16
060730028012,1893.16,506.68
060730028031,1027.14,87.98
060730028032,1637.7,363.58000000000004
060730028033,1732.0400000000002,243.8
060730028034,1411.92,164.3
060730028041,1755.3600000000001,375.24
060730028042,1677.98,773.8000000000001
060730028043,1014.4200000000001,875.5600000000001
060730029021,1487.18,179.14000000000001
060730029022,1128.9,119.78
060730029031,1075.9,109.18
060730029032,973.08,121.9
060730029033,1767.02,160.06
060730029041,1451.14,221.54000000000002
060730029042,2121.06,NA
060730029043,1198.8600000000001,38.160000000000004
060730029044,1439.48,342.38
060730029051,1265.64,95.4
060730029052,946.58,151.58
060730029053,1577.28,204.58
060730030011,1855,1061.06
060730030012,967.7800000000001,244.86
060730030013,1252.92,103.88000000000001
060730030031,1362.1000000000001,375.24
060730030032,1053.64,531.0600000000001
060730030033,1834.8600000000001,59.36
060730030041,1066.3600000000001,185.5
060730030042,1211.5800000000002,202.46
060730031011,1744.76,365.70000000000005
060730031012,1621.8000000000002,371
060730031013,1213.7,380.54
060730031031,1708.72,404.92
060730031032,968.84,100.7
060730031033,846.94,684.76
060730031051,1560.3200000000002,308.46000000000004
060730031052,1755.3600000000001,770.62
060730031071,1751.1200000000001,155.82000000000002
060730031072,1471.28,220.48000000000002
060730031073,NA,NA
060730031081,1157.52,97.52000000000001
060730031082,1494.6000000000001,647.6600000000001
060730031091,1654.66,267.12
060730031092,1544.42,217.3
060730031093,2121.06,NA
060730031111,1155.4,177.02
060730031112,1149.04,86.92
060730031113,780.1600000000001,352.98
060730031121,1814.72,418.70000000000005
060730031122,1285.78,916.9000000000001
060730031131,1013.36,646.6
060730031132,2121.06,NA
060730031141,2121.06,NA
060730031142,2100.92,395.38
060730031151,501.38000000000005,157.94
060730031152,782.2800000000001,125.08000000000001
060730031153,1606.96,1389.66
060730031154,1517.92,1274.1200000000001
060730032011,1851.8200000000002,137.8
060730032012,1386.48,98.58
060730032013,1895.2800000000002,102.82000000000001
060730032021,1237.02,198.22
060730032022,1550.78,389.02000000000004
060730032041,1818.96,159
060730032042,1477.64,781.22
060730032071,1480.8200000000002,103.88000000000001
060730032072,1771.26,197.16
060730032073,1585.76,179.14000000000001
060730032081,1170.24,38.160000000000004
060730032082,934.9200000000001,220.48000000000002
060730032083,1734.16,328.6
060730032084,NA,NA
060730032085,1447.96,479.12
060730032091,1171.3,83.74000000000001
060730032092,1638.76,433.54
060730032093,1862.42,66.78
060730032111,1669.5,642.36
060730032112,1495.66,225.78
060730032121,2121.06,NA
060730032122,2121.06,NA
060730032131,2121.06,NA
060730032132,2121.06,NA
060730032141,1504.14,943.4000000000001
060730032142,1590,275.6
060730032143,1287.9,535.3000000000001
060730033011,1015.48,206.70000000000002
060730033012,1060,106
060730033031,965.6600000000001,100.7
060730033032,1198.8600000000001,132.5
060730033041,1192.5,106
060730033042,905.24,55.120000000000005
060730033051,1103.46,578.76
060730033052,789.7,349.8
060730033053,672.0400000000001,337.08000000000004
060730034011,1344.0800000000002,145.22
060730034012,1249.74,80.56
060730034013,NA,NA
060730034014,735.64,413.40000000000003
060730034031,1025.02,177.02
060730034032,1076.96,125.08000000000001
060730034033,1230.66,332.84000000000003
060730034041,1180.8400000000001,61.480000000000004
060730034042,1327.1200000000001,122.96000000000001
060730035011,1131.02,125.08000000000001
060730035012,1015.48,403.86
060730035013,1113,91.16000000000001
060730035021,308.46000000000004,125.08000000000001
060730035022,970.96,156.88
060730035023,943.4000000000001,175.96
060730036011,1017.6,114.48
060730036021,1264.5800000000002,157.94
060730036022,1139.5,114.48
060730036031,1207.3400000000001,42.400000000000006
060730036032,1026.0800000000002,75.26
060730036033,836.34,329.66
060730038001,NA,NA
060730039011,1150.1000000000001,121.9
060730039012,1175.54,190.8
060730039013,1033.5,149.46
060730039021,880.86,106
060730039022,1144.8,125.08000000000001
060730039023,924.32,47.7
060730039024,970.96,85.86
060730040001,1026.0800000000002,84.80000000000001
060730040002,950.82,442.02000000000004
060730040003,1156.46,242.74
060730040004,1114.06,99.64
060730041001,910.5400000000001,55.120000000000005
060730041002,985.8000000000001,96.46000000000001
060730041003,1158.5800000000002,67.84
060730041004,1066.3600000000001,69.96000000000001
060730042001,1478.7,432.48
060730042002,1910.1200000000001,178.08
060730042003,1997.0400000000002,405.98
060730042004,1209.46,172.78
060730043001,1208.4,71.02000000000001
060730043002,1206.28,55.120000000000005
060730043003,1367.4,248.04000000000002
060730044001,1204.16,91.16000000000001
060730044002,1073.78,120.84
060730044003,988.98,147.34
060730044004,1250.8,541.6600000000001
060730045011,1000.6400000000001,127.2
060730045012,992.1600000000001,48.760000000000005
060730045013,1171.3,193.98000000000002
060730046001,1208.4,80.56
060730046002,1061.06,144.16
060730047001,895.7,60.42
060730047002,1070.6000000000001,129.32
060730048001,846.94,81.62
060730048002,979.44,96.46000000000001
060730048003,954,156.88
060730049001,857.5400000000001,249.10000000000002
060730049002,930.6800000000001,235.32000000000002
060730049003,959.3000000000001,202.46
060730050001,922.2,84.80000000000001
060730051001,732.46,153.70000000000002
060730051002,1122.54,230.02
060730052001,1559.26,225.78
060730052002,1100.28,387.96000000000004
060730053001,1021.84,398.56
060730053002,947.6400000000001,408.1
060730053003,456.86,364.64000000000004
060730053004,1611.2,191.86
060730054001,2121.06,NA
060730054002,2121.06,NA
060730054003,1826.38,165.36
060730054004,1423.5800000000002,486.54
060730055001,NA,NA
060730056001,1215.8200000000002,486.54
060730056002,1656.78,165.36
060730057001,968.84,56.18
060730057002,964.6,171.72
060730058001,1857.1200000000001,175.96
060730059001,1110.88,92.22
060730059002,1065.3,185.5
060730059003,1258.22,204.58
060730060001,1189.3200000000002,119.78
060730060002,1388.6000000000001,315.88
060730060003,1131.02,284.08000000000004
060730061001,1381.18,312.7
060730061002,1442.66,150.52
060730062001,NA,NA
060730063001,NA,NA
060730065001,906.3000000000001,24.380000000000003
060730065002,1186.14,76.32000000000001
060730065003,1534.88,346.62
060730066001,2121.06,NA
060730068011,1347.26,108.12
060730068021,973.08,68.9
060730068022,1533.8200000000002,169.60000000000002
060730068023,1373.76,320.12
060730069001,1667.38,153.70000000000002
060730069002,1253.98,270.3
060730069003,2121.06,NA
060730070021,1609.0800000000002,356.16
060730070022,1086.5,2373.34
060730070023,2121.06,NA
060730071001,1859.24,341.32
060730071002,1934.5,378.42
060730071003,1518.98,569.22
060730072001,2121.06,NA
060730072002,2121.06,NA
060730073011,1735.22,257.58000000000004
060730073012,1409.8000000000002,151.58
060730073013,1276.24,251.22
060730073014,1381.18,244.86
060730073021,1722.5,1094.98
060730073022,2121.06,NA
060730073023,757.9000000000001,75.26
060730074001,1397.0800000000002,151.58
060730074002,1230.66,136.74
060730074003,1476.5800000000002,207.76000000000002
060730074004,1396.02,419.76000000000005
060730074005,1105.5800000000002,190.8
060730074006,2121.06,NA
060730075011,1265.64,433.54
060730075012,1641.94,546.96
060730075013,1371.64,219.42000000000002
060730075014,1083.3200000000002,151.58
060730075015,1105.5800000000002,232.14000000000001
060730075021,1697.0600000000002,320.12
060730075022,1144.8,78.44
060730075023,1223.24,101.76
060730076001,1750.0600000000002,389.02000000000004
060730076002,1436.3000000000002,204.58
060730076003,1357.8600000000001,553.32
060730076004,1614.38,389.02000000000004
060730076005,1721.44,444.14000000000004
060730076006,2120,530
060730076007,1848.64,433.54
060730077011,1518.98,285.14
060730077012,1896.3400000000001,273.48
060730077013,1245.5,77.38000000000001
060730077021,633.88,1110.88
060730077022,1278.3600000000001,286.2
060730077023,1323.94,400.68
060730077024,1500.96,118.72
060730078001,1280.48,191.86
060730078002,2121.06,NA
060730078003,1243.38,79.5
060730078004,1200.98,107.06
060730078005,2121.06,NA
060730079031,1698.1200000000001,210.94
060730079032,1492.48,164.3
060730079033,1539.1200000000001,523.64
060730079034,1276.24,60.42
060730079051,1493.54,224.72
060730079052,1434.18,302.1
060730079071,1417.22,120.84
060730079072,1265.64,87.98
060730079081,1168.1200000000001,157.94
060730079082,1494.6000000000001,78.44
060730079101,1794.5800000000002,394.32
060730079102,1284.72,98.58
060730080021,2044.74,673.1
060730080022,2121.06,NA
060730080023,1899.52,561.8000000000001
060730080031,1598.48,199.28
060730080032,1627.1000000000001,632.82
060730080033,1901.64,156.88
060730080061,2121.06,NA
060730080062,1493.54,257.58000000000004
060730080063,1294.26,164.3
060730080064,1495.66,530
060730080065,1696,415.52000000000004
060730081011,1722.5,991.1
060730081012,2121.06,NA
060730081013,1021.84,1643
060730081014,1863.48,223.66000000000003
060730081015,1918.6000000000001,521.52
060730081021,2121.06,NA
060730081022,1951.46,195.04000000000002
060730081023,2121.06,NA
060730082001,1228.54,62.540000000000006
060730082002,2109.4,276.66
060730082003,1796.7,685.82
060730083011,2121.06,NA
060730083012,1540.18,1551.8400000000001
060730083013,2121.06,NA
060730083031,1535.94,243.8
060730083032,2121.06,NA
060730083033,NA,NA
060730083051,NA,NA
060730083052,1067.42,41.34
060730083061,1246.5600000000002,1168.1200000000001
060730083062,2121.06,NA
060730083063,2121.06,NA
060730083071,2121.06,NA
060730083072,1967.3600000000001,464.28000000000003
060730083073,886.1600000000001,148.4
060730083101,NA,NA
060730083102,2121.06,NA
060730083103,2121.06,NA
060730083111,2121.06,NA
060730083112,2121.06,NA
060730083121,2121.06,NA
060730083122,1772.3200000000002,348.74
060730083123,949.76,117.66000000000001
060730083124,2113.6400000000003,365.70000000000005
060730083131,2121.06,NA
060730083132,1532.76,896.76
060730083241,1912.24,108.12
060730083242,2121.06,NA
060730083243,NA,NA
060730083244,1877.26,114.48
060730083271,2121.06,NA
060730083272,2121.06,NA
060730083273,1932.38,222.60000000000002
060730083281,1499.9,171.72
060730083291,2006.5800000000002,202.46
060730083292,1845.46,216.24
060730083293,1865.6000000000001,56.18
060730083301,2121.06,NA
060730083302,1909.0600000000002,96.46000000000001
060730083311,2121.06,NA
060730083331,2121.06,NA
060730083332,2121.06,NA
060730083351,2121.06,NA
060730083352,2121.06,NA
060730083353,1782.92,776.98
060730083361,NA,NA
060730083362,2121.06,NA
060730083371,2121.06,NA
060730083372,2121.06,NA
060730083373,2121.06,NA
060730083391,1583.64,133.56
060730083401,1950.4,58.300000000000004
060730083402,1709.78,524.7
060730083403,1870.9,131.44
060730083404,2098.8,249.10000000000002
060730083411,1921.7800000000002,75.26
060730083412,1892.1000000000001,44.52
060730083431,1778.68,241.68
060730083432,1834.8600000000001,336.02000000000004
060730083433,1414.04,92.22
060730083441,2047.92,248.04000000000002
060730083442,2121.06,NA
060730083451,1417.22,146.28
060730083452,1815.7800000000002,121.9
060730083453,1426.76,328.6
060730083461,2121.06,NA
060730083462,2121.06,NA
060730083471,1806.24,143.1
060730083472,1813.66,169.60000000000002
060730083473,1955.7,138.86
060730083474,2121.06,NA
060730083481,2121.06,NA
060730083482,1957.8200000000002,214.12
060730083483,1817.9,298.92
060730083491,1586.8200000000002,303.16
060730083492,1723.5600000000002,196.10000000000002
060730083501,2121.06,NA
060730083502,2121.06,NA
060730083503,NA,NA
060730083504,1700.24,119.78
060730083511,1889.98,133.56
060730083512,2092.44,304.22
060730083513,1615.44,249.10000000000002
060730083514,2015.0600000000002,217.3
060730083521,2121.06,NA
060730083522,1615.44,212
060730083523,1502.02,216.24
060730083531,1893.16,769.5600000000001
060730083532,2121.06,NA
060730083533,1976.9,320.12
060730083541,1945.1000000000001,95.4
060730083542,2121.06,NA
060730083551,1954.64,131.44
060730083552,2120,429.3
060730083561,1558.2,138.86
060730083562,1579.4,244.86
060730083571,2121.06,NA
060730083572,1443.72,40.28
060730083573,1555.02,124.02000000000001
060730083581,1898.46,156.88
060730083582,NA,NA
060730083583,1574.1000000000001,1376.94
060730083584,1699.18,367.82
060730083591,1528.52,74.2
060730083592,1329.24,59.36
060730083601,1522.16,102.82000000000001
060730083602,1229.6000000000001,171.72
060730083603,1899.52,818.32
060730083611,1916.48,85.86
060730083612,1439.48,82.68
060730083621,2046.8600000000001,331.78000000000003
060730083622,2121.06,NA
060730083623,1841.22,168.54000000000002
060730083631,1687.52,164.3
060730083632,1667.38,109.18
060730083633,1833.8000000000002,166.42000000000002
060730083641,2121.06,NA
060730083642,1889.98,57.24
060730083643,1615.44,119.78
060730083651,2121.06,NA
060730083652,2121.06,NA
060730083661,2121.06,NA
060730085011,1725.68,595.72
060730085012,1595.3000000000002,580.88
060730085013,2121.06,NA
060730085014,1491.42,119.78
060730085021,2121.06,NA
060730085022,1111.94,1110.88
060730085023,471.70000000000005,1897.4
060730085024,1734.16,398.56
060730085025,1498.8400000000001,134.62
060730085031,1166,76.32000000000001
060730085032,1433.1200000000001,120.84
060730085033,933.86,2276.88
060730085034,1683.28,628.58
060730085041,1459.6200000000001,330.72
060730085042,NA,NA
060730085043,1752.18,417.64000000000004
060730085044,NA,NA
060730085045,2121.06,NA
060730085051,1025.02,37.1
060730085052,1243.38,223.66000000000003
060730085053,NA,NA
060730085054,NA,NA
060730085055,1346.2,202.46
060730085061,1142.68,63.6
060730085062,1706.6000000000001,432.48
060730085063,1899.52,364.64000000000004
060730085071,NA,NA
060730085072,1329.24,186.56
060730085073,1349.38,100.7
060730085074,1189.3200000000002,275.6
060730085075,1923.9,298.92
060730085076,961.4200000000001,481.24
060730085091,2121.06,NA
060730085092,2121.06,NA
060730085093,2121.06,NA
060730085094,1352.5600000000002,115.54
060730085095,1736.2800000000002,343.44
060730085101,1473.4,312.7
060730085102,2121.06,NA
060730085103,931.74,71.02000000000001
060730085104,1288.96,184.44
060730085111,2101.98,206.70000000000002
060730085121,2121.06,NA
060730085122,2109.4,350.86
060730085123,2067,336.02000000000004
060730085131,2121.06,NA
060730085132,2121.06,NA
060730086001,1586.8200000000002,161.12
060730086002,1643,260.76
060730086003,1018.6600000000001,306.34000000000003
060730086004,1273.0600000000002,135.68
060730087011,2121.06,NA
060730087012,1202.04,103.88000000000001
060730087021,2121.06,NA
060730087022,1051.52,110.24000000000001
060730087023,1622.8600000000001,186.56
060730088001,1459.6200000000001,205.64000000000001
060730088002,1411.92,115.54
060730088003,1495.66,173.84
060730088004,862.84,203.52
060730089011,1393.9,287.26
060730089012,2081.84,471.70000000000005
060730089013,1749,200.34
060730089014,1513.68,103.88000000000001
060730089021,1876.2,89.04
060730089022,1692.8200000000002,212
060730090001,1234.9,100.7
060730090002,1078.02,708.08
060730091011,1435.24,125.08000000000001
060730091012,1550.78,110.24000000000001
060730091013,1478.7,303.16
060730091014,2121.06,NA
060730091021,1215.8200000000002,184.44
060730091022,1365.28,63.6
060730091031,1965.24,467.46000000000004
060730091032,1586.8200000000002,205.64000000000001
060730091033,474.88,4409.6
060730091034,1023.96,41.34
060730091041,1344.0800000000002,538.48
060730091042,2121.06,NA
060730091061,1388.6000000000001,369.94
060730091062,628.58,659.32
060730091063,1305.92,438.84000000000003
060730091071,1427.8200000000002,77.38000000000001
060730091072,2035.2,311.64000000000004
060730092011,1728.8600000000001,204.58
060730092012,2121.06,NA
060730092013,2121.06,NA
060730092014,2121.06,NA
060730092021,2121.06,NA
060730092022,2121.06,NA
060730093011,1927.0800000000002,1303.8
060730093012,2067,543.78
060730093013,1327.1200000000001,109.18
060730093014,1515.8000000000002,208.82000000000002
060730093041,1857.1200000000001,56.18
060730093042,1811.5400000000002,75.26
060730093043,1721.44,107.06
060730093051,2045.8000000000002,175.96
060730093052,1047.28,2380.76
060730093053,1440.54,469.58000000000004
060730093061,2106.2200000000003,257.58000000000004
060730093062,1208.4,518.34
060730093063,1482.94,164.3
060730093064,2010.8200000000002,207.76000000000002
060730094001,2121.06,NA
060730095021,2121.06,NA
060730095022,1691.76,114.48
060730095041,1861.3600000000001,197.16
060730095042,931.74,2162.4
060730095051,2121.06,NA
060730095052,1923.9,94.34
060730095053,2121.06,NA
060730095054,2016.1200000000001,173.84
060730095061,1975.8400000000001,132.5
060730095062,2121.06,NA
060730095071,1809.42,161.12
060730095072,1765.96,71.02000000000001
060730095073,2121.06,NA
060730095091,1817.9,59.36
060730095092,1149.04,119.78
060730095101,2121.06,NA
060730095102,2121.06,NA
060730095103,2121.06,NA
060730095111,2121.06,NA
060730095112,2121.06,NA
060730096021,2121.06,NA
060730096022,1067.42,113.42
060730096023,1781.8600000000001,156.88
060730096024,1994.92,362.52000000000004
060730096031,1357.8600000000001,138.86
060730096032,1459.6200000000001,79.5
060730096033,1305.92,87.98
060730096034,2000.22,412.34000000000003
060730096041,911.6,114.48
060730096042,2121.06,NA
060730096043,1041.98,165.36
060730096044,1361.04,220.48000000000002
060730097031,2121.06,NA
060730097032,2121.06,NA
060730097033,2121.06,NA
060730097041,1707.66,436.72
060730097042,1420.4,103.88000000000001
060730097043,NA,NA
060730097044,NA,NA
060730097045,1858.18,103.88000000000001
060730097051,2121.06,NA
060730097052,1570.92,606.32
060730097053,2060.6400000000003,396.44
060730097061,2121.06,NA
060730097062,1476.5800000000002,361.46000000000004
060730097063,1393.9,128.26000000000002
060730097064,2121.06,NA
060730097065,2121.06,NA
060730097066,NA,NA
060730097067,2121.06,NA
060730098011,2121.06,NA
060730098012,2121.06,NA
060730098013,1676.92,162.18
060730098014,1437.3600000000001,720.8000000000001
060730098021,1809.42,1122.54
060730098022,1205.22,149.46
060730098023,1279.42,82.68
060730098024,1716.14,241.68
060730098025,2121.06,NA
060730098041,1880.44,138.86
060730098042,1151.16,732.46
060730098043,1915.42,153.70000000000002
060730098044,2121.06,NA
060730098051,1001.7,129.32
060730098052,2121.06,NA
060730098053,2121.06,NA
060730098054,1496.72,121.9
060730099011,2121.06,NA
060730099021,NA,NA
060730100011,1886.8000000000002,217.3
060730100012,1440.54,1055.76
060730100031,937.0400000000001,290.44
060730100032,1057.88,358.28000000000003
060730100033,2004.46,985.8000000000001
060730100034,729.2800000000001,1492.48
060730100041,1767.02,631.76
060730100042,1050.46,620.1
060730100051,892.5200000000001,1124.66
060730100052,286.2,717.62
060730100053,498.20000000000005,138.86
060730100054,559.6800000000001,32.86
060730100091,998.5200000000001,62.540000000000006
060730100092,1934.5,447.32000000000005
060730100093,924.32,325.42
060730100094,964.6,87.98
060730100101,1212.64,217.3
060730100102,1001.7,38.160000000000004
060730100103,1179.78,79.5
060730100111,1242.3200000000002,612.6800000000001
060730100112,835.2800000000001,1065.3
060730100121,951.88,702.7800000000001
060730100122,1066.3600000000001,132.5
060730100123,1058.94,119.78
060730100131,933.86,87.98
060730100132,993.22,57.24
060730100141,NA,NA
060730100142,1850.76,76.32000000000001
060730100151,1137.38,436.72
060730101031,611.62,94.34
060730101032,1567.74,362.52000000000004
060730101033,1055.76,131.44
060730101041,1436.3000000000002,184.44
060730101042,1897.4,121.9
060730101061,1145.8600000000001,102.82000000000001
060730101062,500.32000000000005,89.04
060730101063,1560.3200000000002,245.92000000000002
060730101071,1445.8400000000001,32.86
060730101072,1288.96,648.72
060730101073,1161.76,771.6800000000001
060730101074,1722.5,255.46
060730101091,2121.06,NA
060730101092,1510.5,113.42
060730101101,1441.6000000000001,246.98000000000002
060730101102,2004.46,626.46
060730101103,1917.5400000000002,161.12
060730101104,1073.78,391.14000000000004
060730101105,1855,584.0600000000001
060730101111,1245.5,156.88
060730101112,1079.0800000000002,275.6
060730101121,1227.48,102.82000000000001
060730101122,1429.94,48.760000000000005
060730102001,1227.48,103.88000000000001
060730102002,2121.06,NA
060730102003,1443.72,181.26000000000002
060730102004,1405.5600000000002,281.96000000000004
060730102005,1223.24,554.38
060730102006,711.26,275.6
060730103001,1870.9,687.94
060730103002,1376.94,471.70000000000005
060730103003,1378,546.96
060730103004,320.12,50.88
060730104011,1246.5600000000002,203.52
060730104021,1408.74,107.06
060730104022,924.32,25.44
060730104023,1027.14,45.580000000000005
060730105011,1211.5800000000002,128.26000000000002
060730105021,1260.3400000000001,139.92000000000002
060730105022,1249.74,78.44
060730105023,1081.2,128.26000000000002
060730105024,1141.6200000000001,93.28
060730106011,2121.06,NA
060730106012,2121.06,NA
060730108001,1303.8,128.26000000000002
060730108002,1671.6200000000001,978.38
060730109001,2121.06,NA
060730109002,1954.64,302.1
060730110001,1886.8000000000002,415.52000000000004
060730110002,1959.94,292.56
060730111001,1803.0600000000002,186.56
060730111002,2121.06,NA
060730111003,2121.06,NA
060730113001,2121.06,NA
060730116011,1135.26,215.18
060730116012,935.98,75.26
060730116013,736.7,47.7
060730116021,981.5600000000001,92.22
060730116022,983.6800000000001,226.84
060730117001,891.46,55.120000000000005
060730117002,973.08,73.14
060730117003,587.24,180.20000000000002
060730117004,1098.16,131.44
060730118011,991.1,133.56
060730118012,986.86,310.58000000000004
060730118013,1363.16,309.52000000000004
060730118021,1114.06,75.26
060730118022,1047.28,72.08
060730118023,1030.3200000000002,100.7
060730119021,2121.06,NA
060730119022,2101.98,363.58000000000004
060730119023,1468.1000000000001,1010.1800000000001
060730119024,1706.6000000000001,614.8000000000001
060730120021,941.2800000000001,122.96000000000001
060730120022,566.0400000000001,125.08000000000001
060730120031,1336.66,584.0600000000001
060730120032,1114.06,271.36
060730121011,985.8000000000001,351.92
060730121021,1476.5800000000002,349.8
060730121022,1261.4,165.36
060730122001,1469.16,358.28000000000003
